dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
1.81431e+01 5.25923e-03 0 0E+00 1.168718E+03 0E+00 94.2676517823855
1.82136e+01 5.25880e-03 0 0E+00 1.168622E+03 0E+00 94.25994436318793
1.82840e+01 5.25834e-03 0 0E+00 1.16852E+03 0E+00 94.2516992170696
1.83545e+01 5.25821e-03 0 0E+00 1.168491E+03 0E+00 94.24936906707963
1.84250e+01 5.25760e-03 0 0E+00 1.168356E+03 0E+00 94.2384352863575
1.84954e+01 5.25699e-03 0 0E+00 1.16822E+03 0E+00 94.22750150563536
1.85659e+01 5.25663e-03 0 0E+00 1.16814E+03 0E+00 94.22104878258624
1.86363e+01 5.25528e-03 0 0E+00 1.16784E+03 0E+00 94.19685107115203
1.87068e+01 5.25450e-03 0 0E+00 1.167667E+03 0E+00 94.18287017121224
1.87773e+01 5.25298e-03 0 0E+00 1.167329E+03 0E+00 94.15562534056039
1.88477e+01 5.25266e-03 0 0E+00 1.167258E+03 0E+00 94.14988958673894
1.89182e+01 5.25131e-03 0 0E+00 1.166958E+03 0E+00 94.12569187530471
1.89886e+01 5.25088e-03 0 0E+00 1.166862E+03 0E+00 94.11798445610714
1.90591e+01 5.25031e-03 0 0E+00 1.166736E+03 0E+00 94.1077676446127
1.91295e+01 5.24915e-03 0 0E+00 1.166478E+03 0E+00 94.08697553700995
1.92000e+01 5.24941e-03 0 0E+00 1.166536E+03 0E+00 94.09163583698987
1.92704e+01 5.24840e-03 0 0E+00 1.166311E+03 0E+00 94.07353236399092
1.93409e+01 5.24730e-03 0 0E+00 1.166067E+03 0E+00 94.05381571022971
1.94113e+01 5.24621e-03 0 0E+00 1.165824E+03 0E+00 94.0342782987754
1.94818e+01 5.24509e-03 0 0E+00 1.165576E+03 0E+00 94.01420316040036
1.95523e+01 5.24500e-03 0 0E+00 1.165556E+03 0E+00 94.01258997963807
1.96227e+01 5.24459e-03 0 0E+00 1.165464E+03 0E+00 94.00524104505435
1.96931e+01 5.24396e-03 0 0E+00 1.165324E+03 0E+00 93.99394877971837
1.97636e+01 5.24255e-03 0 0E+00 1.165011E+03 0E+00 93.96867561444263
1.98340e+01 5.24160e-03 0 0E+00 1.1648E+03 0E+00 93.9516475952852
1.99045e+01 5.24153e-03 0 0E+00 1.164784E+03 0E+00 93.95039289913676
1.99749e+01 5.24149e-03 0 0E+00 1.164776E+03 0E+00 93.94967592990908
2.00454e+01 5.24140e-03 0 0E+00 1.164756E+03 0E+00 93.94806274914681
2.01158e+01 5.24018e-03 0 0E+00 1.164484E+03 0E+00 93.92619518770253
2.01863e+01 5.23952e-03 0 0E+00 1.164338E+03 0E+00 93.9143651954458
2.02567e+01 5.23918e-03 0 0E+00 1.164262E+03 0E+00 93.90827095701052
2.03272e+01 5.23839e-03 0 0E+00 1.164087E+03 0E+00 93.89411081476382
