V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.39922e-05 4.1 5.851756E-06 5.3316E+00 9.111111E+05
1.00000e+01 2.42722e-05 4.1 5.920049E-06 5.393822E+00 9.111111E+05
1.00000e+01 2.46772e-05 4.1 6.018829E-06 5.483822E+00 9.111111E+05
1.00000e+01 2.46503e-05 4.1 6.012268E-06 5.477844E+00 9.111111E+05
1.00000e+01 2.47488e-05 4.1 6.036293E-06 5.499733E+00 9.111111E+05
1.00000e+01 2.59562e-05 4.1 6.33078E-06 5.768044E+00 9.111111E+05
1.00000e+01 2.57905e-05 4.1 6.290366E-06 5.731222E+00 9.111111E+05
1.00000e+01 2.55138e-05 4.1 6.222878E-06 5.669733E+00 9.111111E+05
1.00000e+01 2.64329e-05 4.1 6.447049E-06 5.873978E+00 9.111111E+05
1.00000e+01 2.73682e-05 4.1 6.675171E-06 6.081822E+00 9.111111E+05
1.00000e+01 2.62487e-05 4.1 6.402122E-06 5.833044E+00 9.111111E+05
1.00000e+01 2.85040e-05 4.1 6.952195E-06 6.334222E+00 9.111111E+05
1.00000e+01 2.55067e-05 4.1 6.221146E-06 5.668156E+00 9.111111E+05
1.00000e+01 2.51488e-05 4.1 6.133854E-06 5.588622E+00 9.111111E+05
1.00000e+01 2.45833e-05 4.1 5.995927E-06 5.462956E+00 9.111111E+05
1.00000e+01 2.50926e-05 4.1 6.120146E-06 5.576133E+00 9.111111E+05
1.00000e+01 2.41887e-05 4.1 5.899683E-06 5.375267E+00 9.111111E+05
1.00000e+01 2.58649e-05 4.1 6.308512E-06 5.747756E+00 9.111111E+05
1.00000e+01 2.49339e-05 4.1 6.081439E-06 5.540867E+00 9.111111E+05
1.00000e+01 2.48269e-05 4.1 6.055341E-06 5.517089E+00 9.111111E+05
1.00000e+01 2.50076e-05 4.1 6.099415E-06 5.557244E+00 9.111111E+05
1.00000e+01 2.46735e-05 4.1 6.017927E-06 5.483E+00 9.111111E+05
1.00000e+01 2.33590e-05 4.1 5.697317E-06 5.190889E+00 9.111111E+05
1.00000e+01 2.34782e-05 4.1 5.72639E-06 5.217378E+00 9.111111E+05
1.00000e+01 2.40396e-05 4.1 5.863317E-06 5.342133E+00 9.111111E+05
1.00000e+01 2.37241e-05 4.1 5.786366E-06 5.272022E+00 9.111111E+05
1.00000e+01 2.29311e-05 4.1 5.592951E-06 5.0958E+00 9.111111E+05
1.00000e+01 2.28692e-05 4.1 5.577854E-06 5.082044E+00 9.111111E+05
1.00000e+01 2.33163e-05 4.1 5.686902E-06 5.1814E+00 9.111111E+05
1.00000e+01 2.34811e-05 4.1 5.727098E-06 5.218022E+00 9.111111E+05
1.00000e+01 2.33491e-05 4.1 5.694902E-06 5.188689E+00 9.111111E+05
1.00000e+01 2.34826e-05 4.1 5.727463E-06 5.218356E+00 9.111111E+05
1.00000e+01 2.36433e-05 4.1 5.766659E-06 5.254067E+00 9.111111E+05
1.00000e+01 2.32312e-05 4.1 5.666146E-06 5.162489E+00 9.111111E+05
1.00000e+01 2.34640e-05 4.1 5.722927E-06 5.214222E+00 9.111111E+05
1.00000e+01 2.37573e-05 4.1 5.794463E-06 5.2794E+00 9.111111E+05
1.00000e+01 2.39168e-05 4.1 5.833366E-06 5.314844E+00 9.111111E+05
1.00000e+01 2.32882e-05 4.1 5.680049E-06 5.175156E+00 9.111111E+05
1.00000e+01 2.38511e-05 4.1 5.817341E-06 5.300244E+00 9.111111E+05
1.00000e+01 2.32789e-05 4.1 5.67778E-06 5.173089E+00 9.111111E+05
1.00000e+01 2.40474e-05 4.1 5.86522E-06 5.343867E+00 9.111111E+05
1.00000e+01 2.43606e-05 4.1 5.94161E-06 5.413467E+00 9.111111E+05
1.00000e+01 2.60207e-05 4.1 6.346512E-06 5.782378E+00 9.111111E+05
1.00000e+01 2.53266e-05 4.1 6.17722E-06 5.628133E+00 9.111111E+05
1.00000e+01 2.55385e-05 4.1 6.228902E-06 5.675222E+00 9.111111E+05
1.00000e+01 2.51100e-05 4.1 6.12439E-06 5.58E+00 9.111111E+05
1.00000e+01 2.50244e-05 4.1 6.103512E-06 5.560978E+00 9.111111E+05
1.00000e+01 2.50389e-05 4.1 6.107049E-06 5.5642E+00 9.111111E+05
1.00000e+01 2.67638e-05 4.1 6.527756E-06 5.947511E+00 9.111111E+05
1.00000e+01 2.67158e-05 4.1 6.516049E-06 5.936844E+00 9.111111E+05
1.00000e+01 2.64814e-05 4.1 6.458878E-06 5.884756E+00 9.111111E+05
1.00000e+01 2.69634e-05 4.1 6.576439E-06 5.991867E+00 9.111111E+05
1.00000e+01 2.75507e-05 4.1 6.719683E-06 6.122378E+00 9.111111E+05
1.00000e+01 2.79658e-05 4.1 6.820927E-06 6.214622E+00 9.111111E+05
1.00000e+01 2.72838e-05 4.1 6.654585E-06 6.063067E+00 9.111111E+05
1.00000e+01 2.73799e-05 4.1 6.678024E-06 6.084422E+00 9.111111E+05
1.00000e+01 2.67444e-05 4.1 6.523024E-06 5.9432E+00 9.111111E+05
1.00000e+01 2.66925e-05 4.1 6.510366E-06 5.931667E+00 9.111111E+05
1.00000e+01 2.74656e-05 4.1 6.698927E-06 6.103467E+00 9.111111E+05
